Unnamed: 0.1,Unnamed: 0,language,rating,category,combined_text,sentiment
28896,28896,kazakh,5.0,smartphones,"ыңғайлы ,  керемет телефон . алуға кеңес брать . өкінбейсіз . рахмет . маған телефон өте ұнады . барлығы жақсы 
",positive
28918,28918,kazakh,5.0,smartphones,"телефон керемет ,  және арзана ,  таңдауға болатын 
",positive
28922,28922,kazakh,5.0,smartphones,"жақсы телефон . маған ұнады . 
",positive
28925,28925,kazakh,5.0,smartphones,"рахмет . маған қатты ұнады . ыңғайлы және сапал 
",positive
28966,28966,kazakh,4.0,smartphones,"өте жақсы телефон ! 
",positive
29025,29025,kazakh,5.0,smartphones,"супер аппарат ! 
",positive
29046,29046,kazakh,5.0,smartphones,"қызыма алып бергенмін . әйтеуір риза 
",positive
29083,29083,kazakh,4.0,smartphones,"жақсы телефон . сапас жаман емес . камерас ең адам қызықтыратын жері . жалпа өз бағасына турад заряд type - c ұнамаған жері 
",positive
29095,29095,kazakh,5.0,smartphones,"телефон өзінің бағасына сай . контактілерді гугл дисктный көрмейді . 
",positive
29098,29098,kazakh,5.0,smartphones,"өте жақсы телефон . 
",positive
29119,29119,kazakh,3.0,smartphones,"дизайн . 
",neutral
29149,29149,kazakh,1.0,smartphones,"нашар 
",negative
29168,29168,kazakh,5.0,smartphones,"жақсы телефон екен ,  өзіме ұнады ,  жалпа алуға кеңес беремін ,  камерас супер 
",positive
29177,29177,kazakh,1.0,smartphones,"заряд шыдамайд ,  тез өледі . көп интернетт отырсан ,  қызады . 
",negative
29253,29253,kazakh,5.0,smartphones,"телефон жақсы . рақмет ! 
",positive
29278,29278,kazakh,5.0,smartphones,"тез келді . өте жақсы телефон ! ителл ,  каспи ,  рахмет үлкен . 
",positive
29301,29301,kazakh,5.0,smartphones,"бұл телефонд сатып алард чехол алуда ұмытпаңыз )  достар ! самсунг галакси с9 + ұстап жүргеніме 10 күн болда . өте керемет ұялы сымтетік )  өзіме камерас қатты ұнады . және дизайн жағына келсек ,  өте әдемі ,  нәзік жасалған қаптамасыз  ( чехол )  ұстамаған жөн . жад 64гб болғандықтан біраз нәрсе сияд . өте жылда телефон . самсунг ұнамайтын ,  енді ойым өзгерді ! қуаты 3500 мач болғанымен тез азаяда . 
",positive
29368,29368,kazakh,5.0,smartphones,"sansell дүкеніне рахмет !  70 мың тг дейін үнемділігі )  pubg mobile ойнағанға тамаша смартфон ,  құлаққап супер ,  камерас тамаша түсіреді ,  батарея ұзаққа шыдайд ! самсунгтың бұғаттамасын 4 цифрмен аша өте ыңғайсыз )
",positive
29375,29375,kazakh,5.0,smartphones,"барлығы жақсы 
",positive
29379,29379,kazakh,5.0,smartphones,"телефон өте жылда ,  сапал . көлемі өте тамаша ,  ыңғайлы . жұмыста жылда ,  қолда ұстағанға ыңғайлы . кеңес беремін . өкінбейсіздер . 
",positive
29385,29385,kazakh,5.0,smartphones,"бәрі жақсы ,  течь аккумулятор әлсіздеу 
",positive
29429,29429,kazakh,5.0,smartphones,"жақсы екен ,  бірақ азаяда ,  көп ұстамайды екен 
",positive
29461,29461,kazakh,5.0,smartphones,"жақсы телефон ,  айфонға ұқсайды . камера керемет ,  интернетт жақсы ,  экран сынбайда 
",positive
29467,29467,kazakh,4.0,smartphones,"смартфон орро жақсы ,  ұнады әзірге шағым жоқ ,  жақында ғана алғанмын 
",positive
29469,29469,kazakh,5.0,smartphones,"бір сөзбен ,  орро жақсы 
",positive
29470,29470,kazakh,5.0,smartphones,"әзірге ұнап жатыр . рахметь рктел сатушыларын фотоға жақсы түсіреді ,  заряд жақсы ұстайды . бір сөзбен маған ұнады 
",positive
29471,29471,kazakh,5.0,smartphones,"бәрі керемет 
",positive
29540,29540,kazakh,5.0,smartphones,"өте керемет телефон ,  ұнады ,  алуға болад алыңдар ! 
",positive
29612,29612,kazakh,4.0,smartphones,"өте керемет телефон ,  камера супер ,  нағыз жұмыс жасауға арналған телефон 
",positive
29624,29624,kazakh,5.0,smartphones,"телефон керемет ,  камерас супер . бәрі ұнайды ,  рахмет ! 
",positive
29626,29626,kazakh,5.0,smartphones,"камера ,  дауыс жақсы ,  батарияс жақсы екен ,  жалпа жақсы телефон екен ,  бағасына тұрарлық 
",positive
29629,29629,kazakh,5.0,smartphones,"өте жақсы смартфон . 
",positive
29765,29765,kazakh,5.0,smartphones,"смартфон жақсы өз бағасына .  90 - 100 мың арасындағы смартфондардын ішінде әдемі . каспи ,  рахмет . 
",positive
29772,29772,kazakh,4.0,smartphones,"бір апта ғана болда қолданғанына . әзірге ешқандай кемшілік көрмедім . 
",positive
29785,29785,kazakh,5.0,smartphones,"сапас жақсы ,  ұстауға ыңғайлы 
",positive
29787,29787,kazakh,5.0,smartphones,"жақсы телефон ,  ыңғайлы ,  қатып қалмайды ,  тез ,  жылда жұмыс жасайда 
",positive
29789,29789,kazakh,5.0,smartphones,"дизайн ! 
",positive
29796,29796,kazakh,5.0,smartphones,"жақсы . ұнады 
",positive
29797,29797,kazakh,4.0,smartphones,"суретка жақсы түсіреді 
",positive
29798,29798,kazakh,5.0,smartphones,"өте тамаша телефон ,  жолдасым алдым . ұнады ,  ойымыздағы телефон 
",positive
29828,29828,kazakh,5.0,smartphones,"сетті жақсы ұстайды ,  менің балаларым ұнады . 
",positive
29830,29830,kazakh,5.0,smartphones,"өте керемет . 
",positive
29834,29834,kazakh,4.0,smartphones,"тауард тез жеткізді . рахмет ,  сулпак және каспи . телефон жақсы ,  ұнады . бағасына сай . басқа қымбат телефоннан еш кемшілігі жоқ . әзірге кемшілік жоқ . 
",positive
29847,29847,kazakh,5.0,smartphones,"жақсы телефон екен ,  бәрі ұнады ! 
",positive
29851,29851,kazakh,5.0,smartphones,"бәрі ұнады . керемет . 
",positive
29865,29865,kazakh,5.0,smartphones,"ұнады бірақ өзіме алмадым .  
 чехол стекло бар екен сол ұнады . құлаққаптары жок екен 
",positive
29871,29871,kazakh,5.0,smartphones,"ініме сатып алдық . əзірге жақсы . ұнады . 
",positive
29873,29873,kazakh,3.0,smartphones,"тауард салып беретін пакет жоқ ,  тауард қолыма ұстап қайту қиындық тудырды 
",neutral
29963,29963,kazakh,5.0,smartphones,"бәрі жақсы . айфон 7 32 gb ұнады . сатушы клиентпен жақсы қарым - қатынас жасайд . каспи банк қызметкерлеріде бәрі тез ,  дайындау минута ішінде жасалда телефон жақсы . қолға устауға ыңғайлы ,  дауыс  –  бәрі жақсы шығып тұр . қара түс әдемі көрінеді екен барлығы ұнады . күткенімдегідей сапада 
",positive
30011,30011,kazakh,5.0,smartphones,"рахмет ! 
",positive
30017,30017,kazakh,5.0,smartphones,"жақсы смартфон ,  ойлағандай 
",positive
30032,30032,kazakh,5.0,smartphones,"шын керек ,  телефонд әйеліме 8 наурызға алып бердім . қайдам әйелім мəз ,  телефон жақсы болғаны ғой )
",positive
30033,30033,kazakh,5.0,smartphones,"фотокамера жақсы ,  корпус және түсі ұнады 
",positive
30038,30038,kazakh,1.0,smartphones,"нашар жұмыс істейді . 
",negative
30055,30055,kazakh,5.0,smartphones,"ote jaksy 
",positive
30090,30090,kazakh,5.0,smartphones,"6 , 6s алмай тіке осын алған жақсы ықшам ыңғайлы . әдемі дизайн . ұнады . бұл iphone 
",positive
30096,30096,kazakh,5.0,smartphones,"сәл қуады 
",positive
30104,30104,kazakh,5.0,smartphones,"супер ! оригинал ! қатты ұнады ! 
",positive
30111,30111,kazakh,5.0,smartphones,"жақсы телефон ! 
",positive
